Date,Uvmean,UVMax,UVmean24,UVMax24
2013-05-27,0.859166667,3.85,1.054166667,4.38
2013-05-26,1.054166667,4.38,1.050833333,3.95
2013-05-25,1.050833333,3.95,1.298333333,4.52
2013-05-24,1.298333333,4.52,1.347916667,5.08
2013-05-23,1.347916667,5.08,1.169583333,4.35
2013-05-22,1.169583333,4.35,0.589583333,2.6
2013-05-21,0.589583333,2.6,1.282083333,5.17
2013-05-20,1.282083333,5.17,1.235416667,4.48
2013-05-19,1.235416667,4.48,1.029583333,3.75
2013-05-18,1.029583333,3.75,0.884166667,3.38
2013-05-17,0.884166667,3.38,1.2875,4.8
2013-05-16,1.2875,4.8,1.180416667,5
2013-05-15,1.180416667,5,1.199166667,4.85
2013-05-14,1.199166667,4.85,0.860416667,3.45
2013-05-13,0.860416667,3.45,1.121666667,4.17
2013-05-12,1.121666667,4.17,1.114166667,4.33
2013-05-11,1.114166667,4.33,1.600833333,6.15
2013-05-10,1.600833333,6.15,1.741666667,6.62
2013-05-09,1.741666667,6.62,1.651666667,6.3
2013-05-08,1.651666667,6.3,1.762916667,6.75
2013-05-07,1.762916667,6.75,1.765416667,6.88
2013-05-06,1.765416667,6.88,1.780833333,6.75
2013-05-05,1.780833333,6.75,1.58375,6.15
2013-05-04,1.58375,6.15,1.55375,6.15
2013-05-03,1.55375,6.15,1.180416667,4.9
2013-05-02,1.180416667,4.9,1.405,5.35
2013-05-01,1.405,5.35,1.321666667,4.98
2013-04-30,1.321666667,4.98,1.268333333,4.65
2013-04-29,1.268333333,4.65,0.893333333,4.27
2013-04-28,0.893333333,4.27,0.517916667,2.35
2013-04-27,0.517916667,2.35,0.980416667,3.58
2013-04-26,0.980416667,3.58,1.411666667,5.65
2013-04-25,1.411666667,5.65,1.255416667,4.85
2013-04-24,1.255416667,4.85,1.122083333,4.58
2013-04-23,1.122083333,4.58,1.1675,4.75
2013-04-22,1.1675,4.75,0.794166667,3.02
2013-04-21,0.794166667,3.02,0.785,3.33
2013-04-20,0.785,3.33,0.88125,3.98
2013-04-19,0.88125,3.98,0.737916667,3.4
2013-04-18,0.737916667,3.4,0.81875,3.55
2013-04-17,0.81875,3.55,0.89375,3.42
2013-04-16,0.89375,3.42,0.8275,3.35
2013-04-15,0.8275,3.35,0.774166667,3.25
2013-04-14,0.774166667,3.25,0.652083333,2.85
2013-04-13,0.652083333,2.85,0.329583333,1.25
2013-04-12,0.329583333,1.25,0.84375,3.45
2013-04-11,0.84375,3.45,0.83875,3.7
2013-04-10,0.83875,3.7,0.44375,1.85
2013-04-09,0.44375,1.85,0.707916667,3.25
2013-04-08,0.707916667,3.25,0.484583333,1.98
2013-04-07,0.484583333,1.98,0.517083333,2.23
2013-04-06,0.517083333,2.23,0.502083333,2.25
2013-04-05,0.502083333,2.25,0.484583333,2.45
2013-04-04,0.484583333,2.45,0.741666667,3.33
2013-04-03,0.741666667,3.33,0.455416667,2.02
2013-04-02,0.455416667,2.02,0.968333333,4.25
2013-04-01,0.968333333,4.25,1.05875,4.52
2013-03-31,1.05875,4.52,0.936666667,4.1
2013-03-30,0.936666667,4.1,0.73125,3.02
2013-03-29,0.73125,3.02,0.690416667,3.05
2013-03-28,0.690416667,3.05,0.705,3.25
2013-03-27,0.705,3.25,0.57625,2.55
2013-03-26,0.57625,2.55,0.728333333,3.23
2013-03-25,0.728333333,3.23,0.551666667,2.38
2013-03-24,0.551666667,2.38,0.537083333,2.45
2013-03-23,0.537083333,2.45,0.515416667,2.4
2013-03-22,0.515416667,2.4,0.487916667,2.2
2013-03-21,0.487916667,2.2,0.423333333,2.15
2013-03-20,0.423333333,2.15,0.390833333,1.83
2013-03-19,0.390833333,1.83,0.506666667,2.2
2013-03-18,0.506666667,2.2,0.409583333,1.83
2013-03-17,0.409583333,1.83,0.274583333,1.65
2013-03-16,0.274583333,1.65,0.46375,2.08
2013-03-15,0.46375,2.08,0.310833333,1.52
2013-03-14,0.310833333,1.52,0.253333333,1.33
2013-03-13,0.253333333,1.33,0.363333333,1.98
2013-03-12,0.363333333,1.98,0.462916667,2.17
2013-03-11,0.462916667,2.17,0.305416667,1.48
2013-03-10,0.305416667,1.48,0.452083333,2.1
2013-03-09,0.452083333,2.1,0.39125,1.92
2013-03-08,0.39125,1.92,0.237083333,1.17
2013-03-07,0.237083333,1.17,0.251666667,1.23
2013-03-06,0.251666667,1.23,0.190416667,1.08
2013-03-05,0.190416667,1.08,0.395416667,1.98
2013-03-04,0.395416667,1.98,0.383333333,1.92
2013-03-03,0.383333333,1.92,0.134166667,0.6
2013-03-02,0.134166667,0.6,0.139166667,0.8
2013-03-01,0.139166667,0.8,0.112916667,0.6
2013-02-28,0.112916667,0.6,0.235416667,1.48
2013-02-27,0.235416667,1.48,0.166666667,1.12
2013-02-26,0.166666667,1.12,0.208333333,1.12
2013-02-25,0.208333333,1.12,0.173333333,0.95
2013-02-24,0.173333333,0.95,0.2475,1.33
2013-02-23,0.2475,1.33,0.1225,0.8
2013-02-22,0.1225,0.8,0.198333333,1.08
2013-02-21,0.198333333,1.08,0.121666667,0.62
2013-02-20,0.121666667,0.62,0.270833333,1.42
2013-02-19,0.270833333,1.42,0.18,0.92
2013-02-18,0.18,0.92,0.230416667,1.15
2013-02-17,0.230416667,1.15,0.255,1.42
2013-02-16,0.255,1.42,0.325416667,1.8
2013-02-15,0.325416667,1.8,0.18,0.95
2013-02-14,0.18,0.95,0.214583333,1.15
2013-02-13,0.214583333,1.15,0.123333333,0.67
2013-02-12,0.123333333,0.67,0.115833333,0.73
2013-02-11,0.115833333,0.73,0.16125,0.9
2013-02-10,0.16125,0.9,0.125833333,0.67
2013-02-09,0.125833333,0.67,0.124583333,0.7
2013-02-08,0.124583333,0.7,0.115416667,0.7
2013-02-07,0.115416667,0.7,0.08,0.45
2013-02-06,0.08,0.45,0.122083333,0.73
2013-02-05,0.122083333,0.73,0.144583333,0.88
2013-02-04,0.144583333,0.88,0.078333333,0.6
2013-02-03,0.078333333,0.6,0.16375,1
2013-02-02,0.16375,1,0.125833333,0.75
2013-02-01,0.125833333,0.75,0.089166667,0.6
2013-01-31,0.089166667,0.6,0.085833333,0.5
2013-01-30,0.085833333,0.5,0.07125,0.45
2013-01-29,0.07125,0.45,0.035,0.23
2013-01-28,0.035,0.23,0.067916667,0.38
2013-01-27,0.067916667,0.38,0.064166667,0.42
2013-01-26,0.064166667,0.42,0.102916667,0.62
2013-01-25,0.102916667,0.62,0.052083333,0.35
2013-01-24,0.052083333,0.35,0.0475,0.3
2013-01-23,0.0475,0.3,0.113333333,0.62
2013-01-22,0.113333333,0.62,0.144583333,0.88
2013-01-21,0.144583333,0.88,0.13625,0.83
2013-01-20,0.13625,0.83,0.162916667,0.95
2013-01-19,0.162916667,0.95,0.137083333,0.8
2013-01-18,0.137083333,0.8,0.168333333,1.05
2013-01-17,0.168333333,1.05,0.16,1
2013-01-16,0.16,1,0.11,0.75
2013-01-15,0.11,0.75,0.046666667,0.3
2013-01-14,0.046666667,0.3,0.08125,0.58
2013-01-13,0.08125,0.58,0.078333333,0.5
2013-01-12,0.078333333,0.5,0.06625,0.42
2013-01-11,0.06625,0.42,0.056666667,0.35
2013-01-10,0.056666667,0.35,0.05125,0.33
2013-01-09,0.05125,0.33,0.0175,0.12
2013-01-08,0.0175,0.12,0.035,0.25
2013-01-07,0.035,0.25,0.027916667,0.23
2013-01-06,0.027916667,0.23,0.024166667,0.17
2013-01-05,0.024166667,0.17,0.032916667,0.2
2013-01-04,0.032916667,0.2,0.0625,0.4
2013-01-03,0.0625,0.4,0.062916667,0.42
2013-01-02,0.062916667,0.42,0.0525,0.35
2013-01-01,0.0525,0.35,0,0
2012-12-31,0,0,0,0
